"T_NUM_EXP";"T_TITULO";"T_DESCRIPCION";"C_UNI_ORG_ENVIA";"D_OBJETO";"F_ENTRADA_FASE";"C_IDPROD_CATALOGO";"N_UNIDADES_PROD";"N_PRECIO_PROD";"L_OFERTA_PUNTUAL";"D_FORMA_ADJ";"N_IMPORTE"
"002369/2014/CEICE-SGT/CAT";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";10/12/14;"322291008890";5;0;"N";"Contrato Menor";3463,3
"002369/2014/CEICE-SGT/CAT";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";10/12/14;"322291030030";5;77,8;"N";"Contrato Menor";3463,3
"002369/2014/CEICE-SGT/CAT";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";10/12/14;"322291108291";5;26,8;"N";"Contrato Menor";3463,3
"002369/2014/CEICE-SGT/CAT";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"ADQUISICIÓN DE CINCO(5) MICROORDENADORES PORTÁTILES CON DESTINO A LA DELEGACIÓN TERRITORIAL DE JAÉN DE LA CONSEJERÍA DE ECONOMÍA, INNOVACIÓN, CIENCIA Y EMPLEO";"CEICE-SGT";"Suministro";10/12/14;"322291108421";1;127,05;"N";"Contrato Menor";3463,3
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322280202351";18;418,14;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035320";2;28,91;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035380";17;18,91;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035390";2;48,07;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035450";18;0;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035460";18;0;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035470";4;15,2;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035510";4;18,67;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035540";24;5,52;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035550";24;7,26;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035560";5;13,78;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281035610";18;0;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281038280";26;36,3;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281038400";4;14,52;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281135661";18;119,66;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281138321";14;142,5;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281138341";6;157,3;"N";"Contrato Menor";16981,63
"002322/2014/CEICE-SGT/CAT";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"Adquisición de 18 microordenadores de sobremesa con destino al CPRL de Granada";"CEICE-SGT";"Suministro";10/12/14;"322281138381";18;131,89;"N";"Contrato Menor";16981,63
"002328/2014/CJI/CAT";"SUMINISTRO DE IMPRESORAS PARA LA CONSEJERIA DE JUSTICIA E INTERIOR. ";"";"CJI";"Suministro";10/12/14;"322140201192";20;241,94;"S";"Contrato Menor";8944,32
"002328/2014/CJI/CAT";"SUMINISTRO DE IMPRESORAS PARA LA CONSEJERIA DE JUSTICIA E INTERIOR. ";"";"CJI";"Suministro";10/12/14;"322140201252";9;490,05;"S";"Contrato Menor";8944,32
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322130200101";3;713,9;"N";"Contrato Menor";9182,12
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322130200121";7;713,9;"N";"Contrato Menor";9182,12
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322131102121";3;114,95;"N";"Contrato Menor";9182,12
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322131102121";7;114,95;"N";"Contrato Menor";9182,12
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322131102881";7;34,73;"N";"Contrato Menor";9182,12
"002372/2014/CHAP-IAAP/CAT";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"SUMINISTRO DE ORDENADORES PORTÁTILES PARA EL IAAP";"CHAP-IAAP";"Suministro";10/12/14;"322131201882";7;92,93;"N";"Contrato Menor";9182,12
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322130200121";11;713,9;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131102121";11;114,95;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131103001";6;99,7;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131201882";6;92,93;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131203122";6;79,86;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322130200121";11;713,9;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131102121";11;114,95;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131103001";6;99,7;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131201882";6;92,93;"N";"Contrato Menor";10752,29
"002375/2014/CPRE/CAT";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 11 ORDENADORES PORTÁTILES  DE ALTAS PRESTACIONES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322131203122";6;79,86;"N";"Contrato Menor";10752,29
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322160200340";10;908,71;"N";"Contrato Menor";10648
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322161002680";10;133,1;"N";"Contrato Menor";10648
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322161002830";10;22,99;"N";"Contrato Menor";10648
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322160200340";10;908,71;"N";"Contrato Menor";10648
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322161002680";10;133,1;"N";"Contrato Menor";10648
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";10/12/14;"322161002830";10;22,99;"N";"Contrato Menor";10648
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322150100630";1;797,39;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123201";1;48,4;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123211";1;24,2;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123241";1;21,78;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123261";1;99,22;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123311";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123491";1;42,35;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123501";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123511";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123521";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123561";1;140,36;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123661";1;-6,05;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123671";1;-12,1;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322150100630";1;797,39;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123201";1;48,4;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123211";1;24,2;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123241";1;21,78;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123261";1;99,22;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123311";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123491";1;42,35;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123501";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123511";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123521";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123561";1;140,36;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123661";1;-6,05;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123671";1;-12,1;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322150100630";1;797,39;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123201";1;48,4;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123211";1;24,2;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123241";1;21,78;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123261";1;99,22;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123311";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123491";1;42,35;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123501";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123511";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123521";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123561";1;140,36;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123661";1;-6,05;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123671";1;-12,1;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322150100630";1;797,39;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123201";1;48,4;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123211";1;24,2;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123241";1;21,78;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123261";1;99,22;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123311";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123491";1;42,35;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123501";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123511";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123521";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123561";1;140,36;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123661";1;-6,05;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123671";1;-12,1;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322150100630";1;797,39;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123201";1;48,4;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123211";1;24,2;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123241";1;21,78;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123261";1;99,22;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123311";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123491";1;42,35;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123501";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123511";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123521";1;0;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123561";1;140,36;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123661";1;-6,05;"N";"Contrato Menor";1155,55
"002378/2014/FPGYS/CAT";"169. Ordenador HP";"Ordenador HP";"FPGYS";"Suministro";10/12/14;"322151123671";1;-12,1;"N";"Contrato Menor";1155,55
"002376/2014/CPRE/CAT";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"ADQUISICIÓN DE 10 ORDENADORES PORTÁTILES PARA LA CONSEJERÍA DE LA PRESIDENCIA";"CPRE";"Suministro";11/12/14;"322160200340";10;908,71;"N";"Contrato Menor";10648
